Number,CraftType,RecipeLevelTable,ItemResult,AmountResult,ItemIngredient0,AmountIngredient0,ItemIngredient1,AmountIngredient1,ItemIngredient2,AmountIngredient2,ItemIngredient3,AmountIngredient3,ItemIngredient4,AmountIngredient4,ItemIngredient5,AmountIngredient5,ItemIngredient6,AmountIngredient6,ItemIngredient7,AmountIngredient7,ItemIngredient8,AmountIngredient8,ItemIngredient9,AmountIngredient9,IsSecondary,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,Quest,CanQuickSynth,CanHq,ExpRewarded,StatusRequired,ItemRequired,IsSpecializationRequired,IsExpert,PatchNumber
19110,6,23,6641,1,5471,2,7031,3,5063,3,0,0,0,0,0,0,0,0,0,0,7,2,6,1,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19139,6,43,6642,1,5472,2,7030,3,5066,3,5374,1,7028,1,0,0,0,0,0,0,7,5,6,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16331,3,35,6643,1,5064,2,5063,1,5062,1,5540,1,7043,1,0,0,0,0,0,0,4,4,2,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19128,6,33,6644,1,5472,2,7029,3,5058,2,5513,2,5514,1,0,0,0,0,0,0,7,4,6,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19129,6,33,6645,1,5472,2,7030,3,5368,2,5057,2,5514,1,0,0,0,0,0,0,7,4,6,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19130,6,33,6646,1,5472,2,7031,3,5063,2,5513,2,5514,1,0,0,0,0,0,0,7,4,6,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16359,3,46,6647,1,5066,2,5059,1,5094,4,5063,1,0,0,0,0,0,0,0,0,4,6,2,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16330,3,35,6648,1,5064,2,5063,1,5062,1,5512,1,7043,1,0,0,0,0,0,0,4,4,2,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19099,6,15,6649,1,5476,3,5351,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16313,3,27,6650,1,5064,2,5063,1,5087,2,5368,1,0,0,0,0,0,0,0,0,4,3,2,2,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16350,3,42,6651,1,5065,4,5064,1,5063,1,5512,1,5371,1,0,0,0,0,0,0,4,5,2,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12016,2,70,6652,1,5060,1,5079,3,5066,1,7047,2,0,0,0,0,0,0,0,0,15,1,17,1,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
14860,5,70,6653,1,5330,1,5328,4,5348,3,5337,8,0,0,0,0,0,0,0,0,18,1,16,1,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
14844,5,49,6654,1,5328,1,5348,1,5337,2,5359,3,7044,2,0,0,0,0,0,0,6,6,4,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13456,4,55,6655,1,5288,2,5064,1,5487,1,5348,5,7047,1,0,0,0,0,0,0,11,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
10940,1,27,6663,1,5058,1,5057,3,5371,2,5093,2,0,0,0,0,0,0,0,0,2,3,5,2,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16404,3,70,6664,1,7010,9,5065,3,7037,6,7046,2,0,0,0,0,0,0,0,0,16,1,14,1,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
16384,3,55,6665,1,5068,4,5061,4,6158,1,7047,1,5998,4,0,0,0,0,0,0,8,5,-1,0,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
16403,3,70,6666,1,5067,2,5061,4,6159,1,7047,2,5998,4,0,0,0,0,0,0,8,10,-1,0,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
16354,3,43,6667,1,5066,3,5374,1,5512,2,7028,2,5998,4,0,0,0,0,0,0,4,5,2,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10959,1,47,6668,1,5059,3,5084,3,7039,6,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16374,3,50,6669,1,7037,2,5065,4,5061,2,5998,4,0,0,0,0,0,0,0,0,4,6,2,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12002,2,38,6670,1,5079,1,5089,2,7040,3,5998,2,0,0,0,0,0,0,0,0,3,4,5,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16364,3,48,6671,1,5066,2,5059,1,5094,4,5063,1,5376,2,0,0,0,0,0,0,4,6,2,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13459,4,55,6672,1,5288,3,5376,3,5061,2,6155,4,7042,2,0,0,0,0,0,0,11,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
14815,5,37,6673,1,5327,4,5326,2,5336,4,0,0,0,0,0,0,0,0,0,0,6,4,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13448,4,47,6674,1,5285,6,5303,4,5337,4,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13444,4,41,6675,1,5284,6,5328,2,5337,4,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14824,5,40,6676,1,5328,4,5327,2,5282,2,5337,4,0,0,0,0,0,0,0,0,6,5,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14816,5,37,6677,1,5327,4,5326,2,5336,4,0,0,0,0,0,0,0,0,0,0,6,4,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13446,4,44,6678,1,5285,6,7011,6,5099,2,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14817,5,37,6679,1,5327,4,5326,2,5336,4,0,0,0,0,0,0,0,0,0,0,6,4,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14840,5,46,6680,1,5329,6,5328,2,5337,4,0,0,0,0,0,0,0,0,0,0,6,6,4,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14808,5,32,6681,1,5326,4,5325,2,5334,4,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13443,4,40,6682,1,5282,5,5347,4,7041,2,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14837,5,45,6683,1,5329,4,5327,1,5336,2,7044,2,0,0,0,0,0,0,0,0,6,6,4,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14866,5,70,6684,1,5330,1,5328,4,5327,3,5337,8,0,0,0,0,0,0,0,0,18,1,16,1,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
13454,4,50,6685,1,5288,3,5349,1,5554,4,5328,1,7045,1,0,0,0,0,0,0,5,6,4,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12447,4,40,6981,1,7041,1,5328,1,5337,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,4,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
12439,4,40,6978,1,7041,1,5328,1,5337,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
12442,4,40,6980,1,7041,1,5328,1,5337,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
12440,4,40,6979,1,7041,1,5328,2,5337,2,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
12523,4,55,6983,1,7042,1,5338,1,5068,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,0,50,100,100,100,0,255,0,318,0,0,1,1,1,0,0,0,0,0
12510,4,55,6982,1,7042,2,5282,1,5338,2,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,50,100,100,100,0,255,0,318,0,0,1,1,1,0,0,0,0,0
17410,0,26,2010,1,5368,1,5471,1,5063,1,5492,1,5333,1,0,0,0,0,0,0,4,2,3,2,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
17457,0,48,2044,1,5374,1,5472,1,5065,1,5494,1,5335,1,0,0,0,0,0,0,4,6,3,6,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
15202,3,23,2116,1,5198,1,5435,1,5492,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18412,6,21,4577,3,5489,1,5548,1,5483,1,0,0,0,0,0,0,0,0,0,0,7,2,6,1,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18413,6,21,4578,3,5489,1,5556,1,5483,1,0,0,0,0,0,0,0,0,0,0,7,2,6,1,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18511,6,70,4609,3,6152,1,5486,1,5537,1,0,0,0,0,0,0,0,0,0,0,7,8,6,7,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
18512,6,70,4610,3,6152,1,5054,1,5537,1,0,0,0,0,0,0,0,0,0,0,7,8,6,7,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
18513,6,70,4611,3,6152,1,5526,1,5537,1,0,0,0,0,0,0,0,0,0,0,7,8,6,7,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
18514,6,70,4612,3,6152,1,5564,1,5537,1,0,0,0,0,0,0,0,0,0,0,7,8,6,7,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
18439,6,34,4614,3,5518,1,5169,1,5549,1,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18440,6,34,4615,3,5518,1,5170,1,5549,1,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18441,6,34,4616,3,5518,1,5171,1,5549,1,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18442,6,34,4617,3,5518,1,5172,1,5549,1,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18443,6,34,4618,3,5518,1,5173,1,5549,1,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18444,6,34,4619,3,5518,1,5174,1,5549,1,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,100,100,0,0,0,0,0,0,1,1,1,0,0,0,0,0
13976,5,55,7534,1,5342,1,5545,1,5542,1,5540,1,5338,1,0,0,0,0,0,0,12,3,10,2,0,50,100,100,100,0,255,0,318,0,0,1,1,1,0,0,0,0,0
13980,5,55,7535,1,7772,2,5282,1,5326,1,5338,1,0,0,0,0,0,0,0,0,12,3,10,2,0,50,100,100,100,0,255,0,318,0,0,1,1,1,0,0,0,0,0
14032,5,90,7536,1,7769,1,5330,1,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,1,0,50,100,100,100,391,374,451,0,0,0,1,1,1,0,0,0,0,0
13985,5,55,7537,1,7772,2,5338,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,50,100,100,100,0,255,0,318,0,0,1,1,1,0,0,0,0,0
12524,4,55,7538,1,7772,1,5285,1,5338,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,0,50,100,100,100,0,255,0,318,0,0,1,1,1,0,0,0,0,0
14029,5,90,7539,1,7768,1,5342,1,5330,1,0,0,0,0,0,0,0,0,0,0,18,2,16,1,0,50,100,100,100,391,374,451,0,0,0,1,1,1,0,0,0,0,0
14031,5,90,7540,1,7771,2,5330,1,5338,1,4843,1,0,0,0,0,0,0,0,0,18,2,16,1,0,50,100,100,100,391,374,451,0,0,0,1,1,1,0,0,0,0,0
14033,5,90,7541,1,7771,2,5330,1,5338,1,0,0,0,0,0,0,0,0,0,0,18,2,16,1,0,50,100,100,100,391,374,451,0,0,0,1,1,1,0,0,0,0,0
14035,5,90,7542,1,7771,1,5289,1,5338,1,0,0,0,0,0,0,0,0,0,0,18,2,16,1,0,50,100,100,100,391,374,451,0,0,0,1,1,1,0,0,0,0,0
14030,5,90,7543,1,7770,1,5330,1,5338,1,0,0,0,0,0,0,0,0,0,0,18,2,16,1,0,50,100,100,100,391,374,451,0,0,0,1,1,1,0,0,0,0,0
11438,2,70,7546,1,7794,1,5288,1,5060,1,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
11443,2,70,7547,1,7794,1,5288,1,5060,1,0,0,0,0,0,0,0,0,0,0,15,1,17,1,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
14019,5,70,7548,1,7795,1,5338,1,5067,1,0,0,0,0,0,0,0,0,0,0,18,1,16,1,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
14027,5,70,7549,1,7795,1,5289,1,5338,1,0,0,0,0,0,0,0,0,0,0,18,1,16,1,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
11445,2,90,7552,1,7159,1,5069,1,5075,1,5288,1,0,0,0,0,0,0,0,0,15,2,17,1,0,50,50,100,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
14036,5,90,7559,1,7775,1,7777,1,5325,1,5343,1,0,0,0,0,0,0,0,0,6,99,-1,0,0,50,50,100,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
17475,0,90,7568,1,7775,1,7776,1,5414,1,7606,1,0,0,0,0,0,0,0,0,4,99,-1,0,0,50,50,100,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
16835,7,70,7574,3,7593,1,4787,1,4852,1,4853,1,4847,1,4784,1,0,0,0,0,14,1,19,1,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
16836,7,70,7575,3,7594,1,4775,1,4861,1,4844,1,4756,1,4847,1,0,0,0,0,14,1,19,1,0,50,100,100,100,0,318,0,374,0,0,1,1,1,0,0,0,0,0
18502,6,70,7620,9,6153,9,5490,6,0,0,0,0,0,0,0,0,0,0,0,0,19,1,-1,0,0,50,50,100,50,347,0,391,0,0,0,1,1,1,0,0,0,0,0
16706,7,5,7767,12,4870,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,50,50,100,67,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13973,5,55,7777,1,7774,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,-1,0,0,50,50,100,50,275,0,347,0,0,0,1,1,1,0,0,0,0,0
10981,1,90,7064,1,7607,1,7606,1,5360,1,0,0,0,0,0,0,0,0,0,0,14,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18051,0,90,7065,1,7775,1,7606,1,5376,4,5059,4,7020,2,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
10979,1,90,7066,1,7775,1,7607,1,5061,4,5059,4,5530,1,0,0,0,0,0,0,14,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
16410,3,90,7067,1,7775,1,7607,1,7010,6,7009,4,7016,2,5530,1,0,0,0,0,16,2,14,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18052,0,90,7068,1,7775,1,7606,1,5378,4,5061,4,5066,2,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18053,0,90,7069,1,7775,1,7606,1,5376,4,5061,4,5316,2,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18054,0,90,7070,1,7775,1,7606,1,5374,4,5378,2,5059,2,5328,2,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
12020,2,90,7071,1,7775,1,7607,1,5075,2,5095,4,5530,1,0,0,0,0,0,0,15,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
10980,1,90,7072,1,7775,1,7607,1,5061,4,5378,2,7009,2,5530,1,0,0,0,0,14,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
16360,3,46,7073,1,5066,2,5059,1,5094,4,5376,1,0,0,0,0,0,0,0,0,4,6,2,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16365,3,48,7074,1,5066,2,5374,1,5373,1,5063,1,5094,4,0,0,0,0,0,0,4,6,2,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14846,5,55,7075,1,5328,2,7041,1,5338,2,5374,4,5059,2,0,0,0,0,0,0,12,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
14849,5,55,7076,1,5328,3,7041,1,5338,2,5374,5,5059,2,0,0,0,0,0,0,12,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
13455,4,55,7077,1,5288,3,7041,1,5374,3,5066,3,5348,3,0,0,0,0,0,0,11,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
13458,4,55,7078,1,5288,4,7041,1,5374,4,5066,3,5348,3,0,0,0,0,0,0,11,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
18010,0,55,7079,1,5378,5,5376,5,5066,2,5329,1,5348,1,0,0,0,0,0,0,10,3,9,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
14848,5,55,7080,1,5328,6,7041,1,5374,2,5066,2,5348,2,0,0,0,0,0,0,12,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
18012,0,55,7081,1,5378,3,5376,6,5066,5,0,0,0,0,0,0,0,0,0,0,10,3,9,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
10967,1,55,7082,1,5061,5,7047,1,5066,4,5998,6,0,0,0,0,0,0,0,0,8,3,11,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
14852,5,55,7083,1,7777,2,5328,6,5337,4,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
17900,0,18,7084,1,5364,2,5367,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14821,5,40,7085,1,7043,1,7044,1,5326,1,5335,1,0,0,0,0,0,0,0,0,6,5,4,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16342,3,39,7086,1,7773,1,7043,1,5063,2,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14867,5,90,7087,1,5187,1,5328,4,5378,3,5282,3,5338,2,0,0,0,0,0,0,18,2,16,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
13460,4,90,7088,1,5187,1,5288,4,5328,4,5348,3,5059,3,0,0,0,0,0,0,17,2,16,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18056,0,90,7089,1,5187,1,5378,4,5374,4,5328,6,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18035,0,90,7090,1,5187,1,5378,3,5374,3,5282,6,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18045,0,90,7091,1,5187,2,5378,4,5374,4,5285,4,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
13461,4,90,7092,1,5187,2,7777,2,5288,4,5285,4,0,0,0,0,0,0,0,0,17,2,16,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
16412,3,90,7093,1,5187,1,5068,5,5065,5,5094,4,0,0,0,0,0,0,0,0,16,2,14,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
16406,3,90,7094,1,5187,1,7047,3,5998,4,5068,2,5288,2,0,0,0,0,0,0,16,2,14,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18013,0,55,7098,1,5378,6,5376,4,5066,4,0,0,0,0,0,0,0,0,0,0,10,3,9,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
14853,5,55,7099,1,7777,2,5328,5,5337,5,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,50,100,50,100,275,0,0,0,0,0,0,0,1,0,0,0,0,0
12021,2,90,7100,1,7157,1,5069,2,5068,4,5074,3,0,0,0,0,0,0,0,0,15,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
12022,2,90,7101,1,7157,1,5075,4,5074,3,0,0,0,0,0,0,0,0,0,0,15,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18055,0,90,7102,1,7158,5,5374,3,8150,2,6662,1,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18036,0,90,7103,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18037,0,90,7104,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18038,0,90,7105,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18039,0,90,7106,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18040,0,90,7107,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18046,0,90,7108,1,7808,2,7775,1,5378,4,5374,4,5059,4,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
17938,0,30,7109,1,7038,2,5371,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18047,0,90,7110,1,7808,2,7775,1,5378,4,5285,4,5094,4,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
12018,2,90,7111,1,7808,2,7775,1,5374,4,5075,4,0,0,0,0,0,0,0,0,15,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18048,0,90,7112,1,7808,2,7775,1,5378,4,5059,4,5335,4,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18049,0,90,7113,1,7808,2,7775,1,5378,4,5374,4,5335,4,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
17937,0,30,7114,1,7038,2,5371,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10970,1,70,6499,1,7159,1,5068,2,7010,6,5061,10,0,0,0,0,0,0,0,0,13,10,-1,0,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
10974,1,90,6500,1,7160,1,5069,1,7010,6,5061,10,0,0,0,0,0,0,0,0,13,12,-1,0,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
16409,3,90,7115,1,7161,1,5069,1,5074,4,7606,1,5328,2,0,0,0,0,0,0,16,2,14,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
18042,0,90,7116,1,5187,1,5378,5,5374,5,5061,4,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
10977,1,90,7117,1,5187,3,5061,2,5374,6,5059,2,0,0,0,0,0,0,0,0,14,2,17,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
19133,6,35,7992,1,7030,6,5472,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17996,0,45,7993,1,5376,5,5059,3,5514,3,7029,3,0,0,0,0,0,0,0,0,4,6,3,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19138,6,41,7994,1,8022,3,5513,6,5472,5,0,0,0,0,0,0,0,0,0,0,7,5,6,4,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18043,0,90,7121,1,7606,3,7607,2,7775,2,8150,3,0,0,0,0,0,0,0,0,16,2,15,1,0,50,100,50,100,391,374,0,0,0,0,0,0,1,0,0,0,0,0
19148,6,50,7131,1,7014,5,7016,4,7010,3,0,0,0,0,0,0,0,0,0,0,7,6,6,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19124,6,30,7132,1,5267,4,7016,4,5093,2,0,0,0,0,0,0,0,0,0,0,7,3,6,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16368,3,50,7136,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,4,6,2,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12008,2,46,7137,1,5074,2,5073,2,5093,2,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17940,0,30,7138,1,5371,2,7016,4,5535,1,5472,1,0,0,0,0,0,0,0,0,4,3,3,3,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14842,5,48,7139,1,5359,4,7016,4,5329,1,5337,1,0,0,0,0,0,0,0,0,6,6,4,6,0,50,100,50,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14861,5,70,7140,1,7007,1,7016,6,5329,2,5337,2,0,0,0,0,0,0,0,0,18,1,16,1,0,50,100,50,100,347,0,0,0,0,0,0,0,1,0,0,0,0,0
